fold,split,task_id,sims,distances,distances_norm
fold_1,test,BigCodeBench/1082,"[0.9749305, 0.9778267, 0.9862492]","[512, 349, 191]","[1.1824480369515011, 0.8060046189376443, 0.44110854503464203]"
fold_1,test,BigCodeBench/910,"[0.9793141, 0.97600853, 0.9763789]","[662, 731, 876]","[1.310891089108911, 1.4475247524752475, 1.7346534653465346]"
fold_1,test,BigCodeBench/29,"[0.9962424, 0.9797952, 0.993595]","[103, 251, 168]","[0.2814207650273224, 0.6857923497267759, 0.45901639344262296]"
fold_1,test,BigCodeBench/105,"[0.9957195, 0.9902164, 0.9946944]","[464, 347, 527]","[0.5093304061470911, 0.3809001097694841, 0.5784851811196488]"
fold_1,test,BigCodeBench/1121,"[0.959561, 0.96272856, 0.9697247]","[846, 848, 641]","[2.115, 2.12, 1.6025]"
fold_1,test,BigCodeBench/771,"[0.9896538, 0.9913274, 0.9916742]","[414, 482, 668]","[0.5702479338842975, 0.6639118457300276, 0.9201101928374655]"
fold_1,test,BigCodeBench/661,"[0.98353887, 0.9712478, 0.9758935]","[368, 498, 437]","[1.0454545454545454, 1.4147727272727273, 1.2414772727272727]"
fold_1,test,BigCodeBench/298,"[0.99357677, 0.99071914, 0.99005175]","[461, 524, 520]","[0.7459546925566343, 0.8478964401294499, 0.8414239482200647]"
fold_1,test,BigCodeBench/915,"[0.99789286, 0.99547017, 0.99693125]","[232, 368, 152]","[0.37846655791190864, 0.600326264274062, 0.24796084828711257]"
fold_1,test,BigCodeBench/1139,"[0.9890358, 0.99162805, 0.9905571]","[131, 157, 317]","[0.2509578544061303, 0.3007662835249042, 0.60727969348659]"
fold_1,test,BigCodeBench/177,"[0.98544323, 0.98639035, 0.9884143]","[546, 500, 467]","[0.7036082474226805, 0.6443298969072165, 0.6018041237113402]"
fold_1,test,BigCodeBench/996,"[0.94605017, 0.9516603, 0.9518366]","[464, 421, 550]","[1.0474040632054176, 0.9503386004514672, 1.2415349887133182]"
fold_1,test,BigCodeBench/599,"[0.98526406, 0.99251693, 0.9700893]","[453, 458, 456]","[0.5984147952443857, 0.6050198150594451, 0.6023778071334214]"
fold_1,test,BigCodeBench/250,"[0.9803712, 0.97176486, 0.9723393]","[328, 446, 396]","[0.7256637168141593, 0.9867256637168141, 0.8761061946902655]"
fold_1,test,BigCodeBench/558,"[0.9885716, 0.98958933, 0.9807814]","[288, 318, 278]","[0.5294117647058824, 0.5845588235294118, 0.5110294117647058]"
fold_1,test,BigCodeBench/183,"[0.9911717, 0.9954208, 0.99412495]","[132, 123, 155]","[0.5665236051502146, 0.5278969957081545, 0.6652360515021459]"
fold_1,test,BigCodeBench/346,"[0.98972315, 0.9909717, 0.99272984]","[379, 324, 264]","[0.6044657097288676, 0.5167464114832536, 0.42105263157894735]"
fold_1,test,BigCodeBench/433,"[0.9903133, 0.9921835, 0.99334395]","[144, 145, 176]","[0.4585987261146497, 0.46178343949044587, 0.5605095541401274]"
fold_1,test,BigCodeBench/205,"[0.98865056, 0.98814297, 0.9896721]","[80, 55, 59]","[0.17094017094017094, 0.11752136752136752, 0.12606837606837606]"
fold_1,test,BigCodeBench/952,"[0.9912398, 0.99773264, 0.99595344]","[427, 442, 388]","[0.5284653465346535, 0.5470297029702971, 0.4801980198019802]"
fold_1,test,BigCodeBench/271,"[0.9905187, 0.9922843, 0.99125254]","[267, 236, 270]","[0.5842450765864332, 0.5164113785557987, 0.5908096280087527]"
fold_1,test,BigCodeBench/70,"[0.98259145, 0.98013115, 0.98021543]","[490, 728, 567]","[1.0187110187110187, 1.5135135135135136, 1.1787941787941787]"
fold_1,test,BigCodeBench/1073,"[0.9880785, 0.9667704, 0.9756506]","[372, 562, 506]","[0.9514066496163683, 1.4373401534526855, 1.2941176470588236]"
fold_1,test,BigCodeBench/972,"[0.9831475, 0.9798466, 0.99469584]","[266, 298, 255]","[0.5518672199170125, 0.6182572614107884, 0.529045643153527]"
fold_1,test,BigCodeBench/541,"[0.99202603, 0.9903072, 0.99845374]","[331, 404, 208]","[0.5171875, 0.63125, 0.325]"
fold_1,test,BigCodeBench/851,"[0.98479724, 0.9916538, 0.9672507]","[141, 152, 333]","[0.4208955223880597, 0.4537313432835821, 0.9940298507462687]"
fold_1,test,BigCodeBench/611,"[0.97616297, 0.9824744, 0.9917236]","[656, 510, 264]","[1.312, 1.02, 0.528]"
fold_1,test,BigCodeBench/1129,"[0.9854471, 0.98009115, 0.9839376]","[692, 771, 555]","[1.2313167259786477, 1.3718861209964412, 0.9875444839857651]"
fold_1,test,BigCodeBench/484,"[0.99325264, 0.9920578, 0.99422723]","[603, 785, 506]","[0.5775862068965517, 0.7519157088122606, 0.4846743295019157]"
fold_1,test,BigCodeBench/1116,"[0.99232507, 0.9935768, 0.99625385]","[326, 460, 281]","[0.5895117540687161, 0.8318264014466547, 0.5081374321880651]"
fold_1,test,BigCodeBench/995,"[0.99693775, 0.9898437, 0.98241353]","[254, 605, 375]","[0.28475336322869954, 0.6782511210762332, 0.4204035874439462]"
fold_1,test,BigCodeBench/458,"[0.98669714, 0.99348545, 0.9864835]","[900, 558, 917]","[0.9137055837563451, 0.566497461928934, 0.9309644670050762]"
fold_1,test,BigCodeBench/36,"[0.9952662, 0.9970456, 0.9916565]","[718, 614, 591]","[0.7208835341365462, 0.6164658634538153, 0.5933734939759037]"
fold_1,test,BigCodeBench/893,"[0.9954237, 0.9929561, 0.9915638]","[508, 393, 685]","[0.7559523809523809, 0.5848214285714286, 1.0193452380952381]"
fold_1,test,BigCodeBench/492,"[0.98696506, 0.9938327, 0.99113226]","[684, 420, 426]","[0.7685393258426966, 0.47191011235955055, 0.4786516853932584]"
fold_1,test,BigCodeBench/1100,"[0.98922706, 0.9904899, 0.99459034]","[362, 291, 360]","[0.7211155378486056, 0.5796812749003984, 0.7171314741035857]"
fold_1,test,BigCodeBench/32,"[0.9482267, 0.96205175, 0.9379971]","[382, 359, 340]","[1.5219123505976095, 1.4302788844621515, 1.3545816733067728]"
fold_1,test,BigCodeBench/652,"[0.99621373, 0.993718, 0.9928684]","[280, 336, 217]","[0.32941176470588235, 0.3952941176470588, 0.25529411764705884]"
fold_1,test,BigCodeBench/479,"[0.9903534, 0.9957586, 0.98530924]","[668, 439, 626]","[0.8709256844850065, 0.5723598435462842, 0.8161668839634941]"
fold_1,test,BigCodeBench/592,"[0.97810894, 0.9834775, 0.9773734]","[710, 711, 660]","[1.0990712074303406, 1.1006191950464397, 1.021671826625387]"
fold_1,test,BigCodeBench/644,"[0.98298633, 0.9865017, 0.9782951]","[534, 529, 532]","[1.0269230769230768, 1.0173076923076922, 1.023076923076923]"
fold_1,test,BigCodeBench/988,"[0.99480677, 0.9786856, 0.961801]","[634, 592, 612]","[0.6125603864734299, 0.5719806763285025, 0.591304347826087]"
fold_1,test,BigCodeBench/400,"[0.979616, 0.9806844, 0.9872722]","[613, 742, 288]","[1.371364653243848, 1.6599552572706935, 0.6442953020134228]"
fold_1,test,BigCodeBench/150,"[0.9880388, 0.9918038, 0.98489577]","[704, 548, 908]","[0.9617486338797814, 0.7486338797814208, 1.2404371584699454]"
fold_1,test,BigCodeBench/847,"[0.9915663, 0.99499524, 0.99182487]","[305, 224, 321]","[0.6275720164609053, 0.4609053497942387, 0.6604938271604939]"
fold_1,test,BigCodeBench/301,"[0.99749374, 0.98923856, 0.9916777]","[235, 412, 285]","[0.3712480252764613, 0.65086887835703, 0.45023696682464454]"
fold_1,test,BigCodeBench/442,"[0.99488246, 0.99760604, 0.99800366]","[301, 316, 225]","[0.3706896551724138, 0.3891625615763547, 0.2770935960591133]"
fold_1,test,BigCodeBench/898,"[0.96999896, 0.99663764, 0.99885833]","[138, 71, 45]","[0.5130111524163569, 0.26394052044609667, 0.16728624535315986]"
fold_1,test,BigCodeBench/1000,"[0.9590895, 0.9714457, 0.9735569]","[282, 263, 195]","[0.8952380952380953, 0.834920634920635, 0.6190476190476191]"
fold_1,test,BigCodeBench/273,"[0.99745274, 0.9970732, 0.997013]","[2332, 759, 1055]","[1.93687707641196, 0.6303986710963455, 0.8762458471760798]"
fold_1,test,BigCodeBench/593,"[0.99477327, 0.9925033, 0.9919108]","[545, 732, 969]","[0.5572597137014315, 0.7484662576687117, 0.99079754601227]"
fold_1,test,BigCodeBench/409,"[0.9927732, 0.98682714, 0.9902568]","[333, 462, 283]","[0.553156146179402, 0.7674418604651163, 0.4700996677740864]"
fold_1,test,BigCodeBench/488,"[0.9944174, 0.995014, 0.9928293]","[594, 623, 697]","[0.6463547334058759, 0.6779107725788901, 0.7584330794341676]"
fold_1,test,BigCodeBench/1057,"[0.9869385, 0.9883273, 0.9884157]","[439, 464, 455]","[0.6148459383753502, 0.6498599439775911, 0.6372549019607843]"
fold_1,test,BigCodeBench/512,"[0.99099237, 0.9848371, 0.98275495]","[382, 577, 714]","[0.6420168067226891, 0.9697478991596639, 1.2]"
fold_1,test,BigCodeBench/563,"[0.98076576, 0.9623927, 0.9792307]","[231, 501, 229]","[0.7151702786377709, 1.5510835913312693, 0.7089783281733746]"
fold_1,test,BigCodeBench/811,"[0.98153454, 0.98698074, 0.98843604]","[434, 382, 293]","[0.6536144578313253, 0.5753012048192772, 0.44126506024096385]"
fold_1,test,BigCodeBench/553,"[0.9678841, 0.9791112, 0.9622368]","[322, 348, 330]","[0.579136690647482, 0.6258992805755396, 0.5935251798561151]"
fold_1,test,BigCodeBench/223,"[0.98007834, 0.98157835, 0.992847]","[501, 491, 217]","[0.8994614003590664, 0.881508078994614, 0.3895870736086176]"
fold_1,test,BigCodeBench/326,"[0.9842226, 0.9978055, 0.99693936]","[249, 326, 248]","[0.42346938775510207, 0.5544217687074829, 0.4217687074829932]"
fold_1,test,BigCodeBench/313,"[0.99405736, 0.9932115, 0.9940553]","[477, 653, 559]","[0.4649122807017544, 0.6364522417153996, 0.5448343079922028]"
fold_1,test,BigCodeBench/1077,"[0.99145675, 0.9882797, 0.9916155]","[298, 392, 366]","[0.5528756957328386, 0.7272727272727273, 0.6790352504638218]"
fold_1,test,BigCodeBench/853,"[0.98460084, 0.9944759, 0.9878824]","[764, 650, 459]","[0.781985670419652, 0.6653019447287615, 0.46980552712384854]"
fold_1,test,BigCodeBench/53,"[0.9961094, 0.99643815, 0.97970396]","[170, 188, 277]","[0.33663366336633666, 0.3722772277227723, 0.5485148514851486]"
fold_1,test,BigCodeBench/608,"[0.9895349, 0.99417907, 0.995233]","[462, 385, 370]","[0.8133802816901409, 0.6778169014084507, 0.6514084507042254]"
fold_1,test,BigCodeBench/95,"[0.98179126, 0.990362, 0.9966441]","[471, 507, 669]","[0.45728155339805826, 0.49223300970873785, 0.6495145631067961]"
fold_1,test,BigCodeBench/945,"[0.99344826, 0.977178, 0.9942137]","[364, 463, 333]","[0.5244956772334294, 0.6671469740634006, 0.47982708933717577]"
fold_1,test,BigCodeBench/109,"[0.97907424, 0.9913308, 0.98619956]","[736, 401, 520]","[1.0605187319884726, 0.5778097982708934, 0.7492795389048992]"
fold_1,test,BigCodeBench/254,"[0.9928621, 0.9929942, 0.9902437]","[185, 88, 194]","[0.9585492227979274, 0.45595854922279794, 1.005181347150259]"
fold_1,test,BigCodeBench/189,"[0.9875393, 0.9849751, 0.9748208]","[265, 207, 348]","[0.742296918767507, 0.5798319327731093, 0.9747899159663865]"
fold_1,test,BigCodeBench/61,"[0.9979797, 0.98260194, 0.99429774]","[186, 437, 313]","[0.28440366972477066, 0.6681957186544343, 0.4785932721712538]"
fold_1,test,BigCodeBench/916,"[0.96845186, 0.98410106, 0.97850364]","[230, 443, 471]","[0.38079470198675497, 0.7334437086092715, 0.7798013245033113]"
fold_1,test,BigCodeBench/132,"[0.99281913, 0.9844039, 0.99176025]","[407, 626, 246]","[0.588150289017341, 0.9046242774566474, 0.3554913294797688]"
fold_1,test,BigCodeBench/1108,"[0.9392058, 0.9573451, 0.9297056]","[508, 488, 533]","[0.7175141242937854, 0.6892655367231638, 0.7528248587570622]"
fold_1,test,BigCodeBench/482,"[0.9976343, 0.993612, 0.99745095]","[746, 706, 758]","[0.5855572998430141, 0.554160125588697, 0.5949764521193093]"
fold_1,test,BigCodeBench/865,"[0.9934669, 0.994265, 0.98922265]","[266, 252, 254]","[0.5135135135135135, 0.4864864864864865, 0.49034749034749037]"
fold_2,fit,BigCodeBench/429,[0.9934665],[434],[0.7736185383244206]
fold_2,fit,BigCodeBench/849,[0.996002],[140],[0.343980343980344]
fold_2,fit,BigCodeBench/66,[0.9501514],[319],[1.070469798657718]
fold_2,fit,BigCodeBench/469,[0.9950346],[304],[0.3843236409608091]
fold_2,fit,BigCodeBench/635,[0.9917352],[668],[0.49371766444937176]
fold_2,fit,BigCodeBench/329,[0.9766538],[357],[1.0593471810089021]
fold_2,fit,BigCodeBench/773,[0.9927763],[291],[0.5150442477876106]
fold_2,fit,BigCodeBench/229,[0.99542654],[298],[0.38402061855670105]
fold_2,fit,BigCodeBench/726,[0.9829284],[287],[0.5929752066115702]
fold_2,fit,BigCodeBench/51,[0.997511],[351],[0.4943661971830986]
fold_2,fit,BigCodeBench/951,[0.9948144],[420],[0.6008583690987125]
fold_2,fit,BigCodeBench/476,[0.96478736],[374],[1.2103559870550162]
fold_2,fit,BigCodeBench/188,[0.98947823],[643],[0.5888278388278388]
fold_2,fit,BigCodeBench/528,[0.9795599],[909],[1.276685393258427]
fold_2,fit,BigCodeBench/582,[0.9941267],[380],[0.7024029574861368]
fold_2,fit,BigCodeBench/348,[0.949028],[436],[1.1945205479452055]
fold_2,fit,BigCodeBench/886,[0.9845189],[387],[0.7849898580121704]
fold_2,fit,BigCodeBench/779,[0.98751795],[954],[0.6437246963562753]
fold_2,fit,BigCodeBench/241,[0.989504],[251],[0.524008350730689]
fold_2,fit,BigCodeBench/1097,[0.9964875],[169],[0.14106844741235391]
fold_2,fit,BigCodeBench/763,[0.98397875],[1283],[1.7894002789400278]
fold_2,fit,BigCodeBench/620,[0.99404544],[122],[0.4621212121212121]
fold_2,fit,BigCodeBench/395,[0.9939535],[263],[0.3393548387096774]
fold_2,fit,BigCodeBench/618,[0.9920931],[475],[0.5214050493962679]
fold_2,fit,BigCodeBench/332,[0.9863332],[230],[0.7443365695792881]
fold_2,fit,BigCodeBench/955,[0.9939151],[368],[0.6467486818980668]
fold_2,fit,BigCodeBench/1041,[0.99178416],[609],[0.7971204188481675]
fold_2,fit,BigCodeBench/413,[0.9915599],[801],[1.1265822784810127]
fold_2,fit,BigCodeBench/93,[0.98013794],[553],[0.9550949913644214]
fold_2,fit,BigCodeBench/900,[0.9865457],[340],[0.43037974683544306]
fold_2,fit,BigCodeBench/997,[0.9976462],[89],[0.2045977011494253]
fold_2,fit,BigCodeBench/1039,[0.9962846],[496],[0.511340206185567]
fold_2,fit,BigCodeBench/443,[0.99846566],[429],[0.4953810623556582]
fold_2,fit,BigCodeBench/947,[0.9935119],[329],[0.5384615384615384]
fold_2,fit,BigCodeBench/1120,[0.9680458],[632],[1.58]
fold_2,fit,BigCodeBench/885,[0.95990056],[478],[0.4552380952380952]
fold_2,fit,BigCodeBench/363,[0.99664927],[97],[0.21507760532150777]
fold_2,fit,BigCodeBench/513,[0.9894872],[677],[0.7263948497854077]
fold_2,fit,BigCodeBench/172,[0.9462765],[308],[0.9565217391304348]
fold_2,fit,BigCodeBench/117,[0.9965724],[353],[0.4048165137614679]
fold_2,fit,BigCodeBench/321,[0.9951843],[422],[0.6169590643274854]
fold_2,fit,BigCodeBench/115,[0.9519062],[375],[1.0135135135135136]
fold_2,fit,BigCodeBench/41,[0.9879865],[234],[0.7069486404833837]
fold_2,fit,BigCodeBench/8,[0.99172086],[139],[0.3839779005524862]
fold_2,fit,BigCodeBench/818,[0.99331665],[132],[0.5919282511210763]
fold_2,validate,BigCodeBench/50,[0.9944457],[314],[0.43310344827586206]
fold_2,validate,BigCodeBench/125,[0.99744284],[191],[0.40210526315789474]
fold_2,validate,BigCodeBench/614,[0.9874829],[356],[0.7911111111111111]
fold_2,validate,BigCodeBench/323,[0.9934957],[479],[0.6662030598052852]
fold_2,validate,BigCodeBench/317,[0.9951207],[293],[0.5931174089068826]
fold_2,validate,BigCodeBench/864,[0.9828236],[424],[0.6083213773314203]
fold_2,validate,BigCodeBench/993,[0.99417394],[375],[0.5136986301369864]
fold_2,validate,BigCodeBench/1122,[0.9904017],[290],[0.6712962962962963]
fold_2,validate,BigCodeBench/383,[0.9883168],[366],[0.658273381294964]
fold_2,validate,BigCodeBench/17,[0.9940468],[192],[0.3416370106761566]
fold_2,validate,BigCodeBench/1085,[0.9795336],[267],[0.5415821501014199]
fold_2,validate,BigCodeBench/917,[0.99417955],[434],[0.6326530612244898]
fold_2,validate,BigCodeBench/1104,[0.9723366],[410],[0.8779443254817987]
fold_2,validate,BigCodeBench/511,[0.987487],[644],[0.9611940298507463]
fold_2,validate,BigCodeBench/291,[0.9436993],[734],[2.4466666666666668]
fold_2,validate,BigCodeBench/798,[0.9801642],[347],[0.6119929453262787]
fold_2,validate,BigCodeBench/607,[0.9818951],[391],[0.8028747433264887]
fold_2,validate,BigCodeBench/365,[0.99741423],[138],[0.28870292887029286]
fold_2,validate,BigCodeBench/256,[0.9965608],[313],[0.4118421052631579]
fold_2,validate,BigCodeBench/857,[0.98045427],[520],[0.7772795216741405]
fold_2,validate,BigCodeBench/441,[0.9770391],[463],[1.1633165829145728]
fold_2,validate,BigCodeBench/215,[0.97340244],[919],[2.0153508771929824]
fold_2,validate,BigCodeBench/1036,[0.9928955],[392],[0.6457990115321252]
fold_2,validate,BigCodeBench/168,[0.9916185],[264],[0.5581395348837209]
fold_2,validate,BigCodeBench/775,[0.99595094],[231],[0.42936802973977695]
fold_2,validate,BigCodeBench/680,[0.9888725],[169],[0.4412532637075718]
fold_2,validate,BigCodeBench/1034,[0.98038775],[589],[1.0424778761061948]
fold_2,validate,BigCodeBench/91,[0.9938557],[236],[0.400679117147708]
fold_2,validate,BigCodeBench/284,[0.9549743],[424],[1.372168284789644]
fold_2,validate,BigCodeBench/75,[0.99766076],[600],[0.5390835579514824]
fold_2,validate,BigCodeBench/531,[0.9950383],[477],[0.5896168108776267]
fold_2,validate,BigCodeBench/922,[0.9995848],[259],[0.19923076923076924]
fold_2,validate,BigCodeBench/82,[0.5381125],[1824],[1.0]
fold_2,validate,BigCodeBench/102,[0.9910474],[168],[0.4019138755980861]
fold_2,validate,BigCodeBench/882,[0.9863092],[410],[0.7321428571428571]
fold_2,validate,BigCodeBench/101,[0.9905351],[610],[0.599803343166175]
fold_2,validate,BigCodeBench/940,[0.99021673],[115],[0.4637096774193548]
fold_2,validate,BigCodeBench/244,[0.98816484],[292],[0.8225352112676056]
fold_2,validate,BigCodeBench/354,[0.9745643],[618],[1.3037974683544304]
fold_2,validate,BigCodeBench/10,[0.99462223],[199],[0.39250493096646943]
fold_2,validate,BigCodeBench/759,[0.9536105],[511],[1.24330900243309]
fold_2,validate,BigCodeBench/222,[0.99040234],[167],[0.4550408719346049]
fold_2,validate,BigCodeBench/708,[0.97921133],[596],[1.221311475409836]
fold_2,validate,BigCodeBench/604,[0.9570926],[932],[1.9872068230277184]
fold_2,validate,BigCodeBench/943,[0.9811722],[645],[0.9253945480631277]
fold_2,test,BigCodeBench/627,"[0.9960549, 0.9977484, 0.9814451]","[160, 150, 281]","[0.3448275862068966, 0.3232758620689655, 0.6056034482758621]"
fold_2,test,BigCodeBench/425,"[0.9892604, 0.989119, 0.98687875]","[405, 493, 406]","[0.75, 0.912962962962963, 0.7518518518518519]"
fold_2,test,BigCodeBench/1021,"[0.9977993, 0.9971888, 0.99700046]","[127, 132, 173]","[0.23475046210720887, 0.24399260628465805, 0.3197781885397412]"
fold_2,test,BigCodeBench/651,"[0.98702216, 0.99454194, 0.98973274]","[405, 314, 358]","[0.8766233766233766, 0.6796536796536796, 0.7748917748917749]"
fold_2,test,BigCodeBench/158,"[0.96671957, 0.94266105, 0.94176936]","[402, 445, 615]","[1.1928783382789319, 1.3204747774480712, 1.824925816023739]"
fold_2,test,BigCodeBench/90,"[0.99569535, 0.99655735, 0.9970509]","[315, 520, 395]","[0.3539325842696629, 0.5842696629213483, 0.4438202247191011]"
fold_2,test,BigCodeBench/793,"[0.9928134, 0.9946239, 0.9874512]","[209, 194, 109]","[0.6572327044025157, 0.610062893081761, 0.34276729559748426]"
fold_2,test,BigCodeBench/84,"[0.9984081, 0.9980518, 0.9971666]","[1030, 744, 861]","[0.6816677696889477, 0.4923891462607545, 0.5698213103904699]"
fold_2,test,BigCodeBench/474,"[0.9934486, 0.9925102, 0.9933859]","[367, 491, 326]","[0.5881410256410257, 0.7868589743589743, 0.5224358974358975]"
fold_2,test,BigCodeBench/434,"[0.9956054, 0.9943502, 0.9915171]","[586, 755, 823]","[0.5830845771144278, 0.7512437810945274, 0.8189054726368159]"
fold_2,test,BigCodeBench/290,"[0.98489773, 0.97626173, 0.9908762]","[294, 500, 365]","[0.5212765957446809, 0.8865248226950354, 0.6471631205673759]"
fold_2,test,BigCodeBench/1103,"[0.98160505, 0.98220676, 0.99058986]","[349, 421, 343]","[0.6737451737451737, 0.8127413127413128, 0.6621621621621622]"
fold_2,test,BigCodeBench/1019,"[0.9922161, 0.99732274, 0.9950914]","[1113, 575, 527]","[1.0650717703349282, 0.5502392344497608, 0.5043062200956938]"
fold_2,test,BigCodeBench/387,"[0.99606323, 0.9910227, 0.98942906]","[364, 508, 485]","[0.5155807365439093, 0.7195467422096318, 0.6869688385269122]"
fold_2,test,BigCodeBench/181,"[0.9952094, 0.9639502, 0.9973758]","[75, 472, 76]","[0.25, 1.5733333333333333, 0.25333333333333335]"
fold_2,test,BigCodeBench/385,"[0.9879762, 0.9850502, 0.9551291]","[364, 330, 752]","[0.7193675889328063, 0.6521739130434783, 1.4861660079051384]"
fold_2,test,BigCodeBench/463,"[0.98896456, 0.9772946, 0.98177046]","[310, 428, 278]","[0.8781869688385269, 1.2124645892351276, 0.7875354107648725]"
